timestamp,temperature,humidity,gas_level,light_intensity,hvac_status,motion_alert
2026-05-06 21:29:46.066647,23.769680614520105,51.30464575682684,120.00103532459099,311.590740649559,0,0
2026-05-06 21:30:46.066647,24.528561113109458,46.847215686031504,119.95349839430693,296.6374526131893,0,0
2026-05-06 21:31:46.066647,24.17180914478423,52.95308069945179,118.36052641743541,304.2548993324023,0,0
2026-05-06 21:32:46.066647,23.118479922318635,52.760182708294906,120.7759534192949,311.9724692364523,1,0
2026-05-06 21:33:46.066647,24.162041984697396,48.74887459698094,124.12549132333817,286.28326302769534,0,0
2026-05-06 21:34:46.066647,23.807458859791844,50.79160706687482,115.6643489214455,292.9055899757245,0,1
2026-05-06 21:35:46.066647,23.66153899984702,50.98806037256548,116.70941755462371,297.11451304124296,1,0
2026-05-06 21:36:46.066647,24.305838144420434,50.52134753164781,118.48136985611667,292.1624647887557,0,0
2026-05-06 21:37:46.066647,24.515499761247977,48.89938969230916,113.27064538263393,317.3493657583681,0,0
2026-05-06 21:38:46.066647,24.465640059558098,48.6567532641239,115.90371070139251,291.43227906173206,0,0
2026-05-06 21:39:46.066647,23.580391238388682,49.948891858017106,117.6188956322767,294.44453220513134,0,0
2026-05-06 21:40:46.066647,23.84539381207439,52.34545803851873,124.37194590356364,302.0438903160298,1,0
2026-05-06 21:41:46.066647,24.16563171570178,51.087200309188866,121.31280664500963,287.9785047392391,0,0
2026-05-06 21:42:46.066647,24.48777256356118,49.25877133582779,120.96794955683772,296.0431928824374,0,0
2026-05-06 21:43:46.066647,23.760412881077354,51.54339742129669,124.25448981083986,303.17453261250176,0,0
2026-05-06 21:44:46.066647,23.90717051166809,44.302914758739846,119.31314105800301,296.6713959561749,0,0
2026-05-06 21:45:46.066647,23.446832512996984,52.297531400744205,121.95232424964445,299.0661314110005,1,0
2026-05-06 21:46:46.066647,23.401896687959663,46.5205724424438,119.48389123533752,294.7066788755163,0,0
2026-05-06 21:47:46.066647,24.4062629111971,49.275118117193735,121.32681174699815,284.8552969081923,0,0
2026-05-06 21:48:46.066647,24.678120014285412,47.760660210747716,117.08620671194208,303.2159321133924,0,0
2026-05-06 21:49:46.066647,23.963994939209833,47.410637048558186,107.80591420861785,317.5493307164724,0,0
2026-05-06 21:50:46.066647,24.50176644894601,52.321653574757036,119.32860418906849,300.1840163078344,1,0
2026-05-06 21:51:46.066647,24.18081801252382,49.06459759737622,127.1137406804997,302.2526411724755,0,0
2026-05-06 21:52:46.066647,23.677440122697437,50.69300776346143,124.63107701120796,306.9272275511686,0,0
2026-05-06 21:53:46.066647,24.180697802754207,49.90615884224163,124.82698742295585,287.306695034533,0,0
2026-05-06 21:54:46.066647,24.769018283232985,50.95408165444624,126.18065360903108,317.02514658129604,0,0
2026-05-06 21:55:46.066647,23.982086980445025,50.15364378212051,120.44328795480719,302.023287964228,0,0
2026-05-06 21:56:46.066647,24.782321827907005,47.43401555162286,120.98657853702798,316.3185689908911,1,0
2026-05-06 21:57:46.066647,22.690127447955128,51.99253363889428,116.91174052282825,292.6696700447601,0,0
2026-05-06 21:58:46.066647,24.410951252187612,49.01248683367737,118.41963571986476,318.18061922557825,1,0
2026-05-06 21:59:46.066647,24.043523534119085,46.8868362026805,123.0788557488557,307.75155494034783,0,0
2026-05-06 22:00:46.066647,23.850496324767064,49.143769678068175,126.01942218584408,305.5304008585236,0,0
2026-05-06 22:01:46.066647,24.04588038826775,53.001519581268624,119.302768621595,302.34024454353147,0,0
2026-05-06 22:02:46.066647,23.006215542699554,51.70044348422699,117.74905367574294,297.5147138192555,0,0
2026-05-06 22:03:46.066647,23.890164056081243,49.30269573118428,120.00263979428298,312.00531658473875,1,0
2026-05-06 22:04:46.066647,24.178556285755874,49.30148459136314,123.00603374464558,301.4035986984805,0,0
2026-05-06 22:05:46.066647,24.73894702237076,49.35672989756524,112.7807259193323,280.3293029641285,0,0
2026-05-06 22:06:46.066647,23.740864890863175,54.153495967121685,108.51909523431381,288.82813538293,0,0
2026-05-06 22:07:46.066647,23.595753198553407,50.763870904463104,117.24731575254208,298.14154247807255,0,0
2026-05-06 22:08:46.066647,23.74912147820773,50.860083294382136,113.89643787042921,303.09998983165553,0,0
2026-05-06 22:09:46.066647,24.457701058851036,52.060566908063684,117.45929901176345,299.43411511100106,0,0
2026-05-06 22:10:46.066647,24.164375554829842,50.47757831805303,119.26109840591265,312.1897078979366,0,0
2026-05-06 22:11:46.066647,23.73511989811648,49.48191570835859,117.73375795488494,280.4889813596138,0,0
2026-05-06 22:12:46.066647,24.256633716556678,49.607300301830044,127.26233767235372,301.4358793650516,0,0
2026-05-06 22:13:46.066647,24.04853877467402,49.856797481171874,121.63372382301161,281.82020774612846,0,0
2026-05-06 22:14:46.066647,24.484322495266444,49.92555552698032,121.50237179805414,307.59712295484167,0,0
2026-05-06 22:15:46.066647,23.648973453061323,51.45525908727396,123.111035720217,299.05541285557996,0,0
2026-05-06 22:16:46.066647,23.836168926701117,50.1038917716146,114.30583441109616,304.1960997202412,1,0
2026-05-06 22:17:46.066647,23.803945923433922,51.465280154431156,125.19555893710134,291.3611703941023,0,0
2026-05-06 22:18:46.066647,23.268242525933942,49.838566839782835,119.6211785673227,312.79464931657753,0,1
2026-05-06 22:19:46.066647,24.148060138532287,50.157270380632184,123.35240308620607,310.41724664058853,0,0
2026-05-06 22:20:46.066647,24.130527636089944,46.003598630935784,114.64071383479923,305.8354430301189,0,0
2026-05-06 22:21:46.066647,24.00255672832123,51.832655349404966,112.23120616991967,298.7048275313656,0,0
2026-05-06 22:22:46.066647,23.882706433312425,50.692976951795984,124.08944829012515,305.79857285295134,0,0
2026-05-06 22:23:46.066647,23.292314628974793,51.996020219719306,121.88204763048758,292.9310743201265,0,0
2026-05-06 22:24:46.066647,23.78967733861732,44.20748924361262,115.48974222821245,308.5555565902071,0,0
2026-05-06 22:25:46.066647,23.828642741736616,54.17674940956145,115.65168459362653,316.4948089432392,0,0
2026-05-06 22:26:46.066647,23.59886136538919,49.72082074368965,125.62717392207385,310.70610559979184,1,0
2026-05-06 22:27:46.066647,23.919357144166995,52.216365633475036,114.05294053566337,292.7039753019259,1,0
2026-05-06 22:28:46.066647,24.202025428407268,47.92018814574894,128.21336476627982,303.61417317273106,0,0
2026-05-06 22:29:46.066647,24.943092950605266,51.22554781012514,115.49689632676066,287.06858456241355,0,0
2026-05-06 22:30:46.066647,24.08728890641592,47.89316887365269,123.19195962804191,305.7239031117568,1,0
2026-05-06 22:31:46.066647,24.12877519536138,48.75246207860839,118.35690762125508,304.5060341286254,0,0
2026-05-06 22:32:46.066647,23.962777042116915,53.82806270773357,123.01593715541172,281.3018366046784,1,0
2026-05-06 22:33:46.066647,23.04061439235048,49.61863519847331,117.27942998942903,288.38216156087634,0,0
2026-05-06 22:34:46.066647,23.98674306227539,50.43486574635945,119.18603546963853,297.16861103256235,1,1
2026-05-06 22:35:46.066647,24.030115104970513,51.740135461377506,120.2045958769786,296.9914025285917,0,0
2026-05-06 22:36:46.066647,25.231621056242645,50.99136377594521,114.98906272109264,287.90523064581197,1,0
2026-05-06 22:37:46.066647,23.90381951760944,50.300837810287156,123.70412172710063,303.88978729352186,0,0
2026-05-06 22:38:46.066647,24.150773671166807,50.72992200493245,117.43393216764207,302.5147360894051,0,0
2026-05-06 22:39:46.066647,23.982644115147377,54.80683117047655,118.85700042329991,298.0573086802148,1,0
2026-05-06 22:40:46.066647,23.415660981190236,49.88476240593283,115.02825312695744,292.44208499841636,0,0
2026-05-06 22:41:46.066647,24.57141140725751,50.40219809342994,107.18833170602345,310.48707126416565,0,0
2026-05-06 22:42:46.066647,24.375966516343386,52.101308792015224,119.04486118699916,316.55407113088296,0,0
2026-05-06 22:43:46.066647,24.395515973521523,52.21105186591597,132.0630771080646,295.16438516153465,0,0
2026-05-06 22:44:46.066647,23.54530627260263,52.37406061112076,123.92302143949011,293.8783308284518,1,0
2026-05-06 22:45:46.066647,24.70139715546805,51.27746044405837,119.90369810132803,304.91207665411997,0,0
2026-05-06 22:46:46.066647,23.29907446860386,47.713990174539035,118.68554585395866,296.41970620253016,0,0
2026-05-06 22:47:46.066647,24.293428546900135,53.26686306460219,120.11232946406024,298.60602799336766,0,0
2026-05-06 22:48:46.066647,25.09522781290499,47.707309213962624,122.73559557587605,307.39653151724673,0,0
2026-05-06 22:49:46.066647,23.504731837434655,50.60527093047806,114.09593592345577,280.9064391249271,0,0
2026-05-06 22:50:46.066647,23.716851135198613,48.491448299961284,125.57160847334436,313.1830232485267,0,0
2026-05-06 22:51:46.066647,24.04982568254382,49.87172330681401,123.57690657720622,300.7268052432934,0,0
2026-05-06 22:52:46.066647,23.7482621729419,50.65752482060696,123.59092862853967,295.8850685543782,1,0
2026-05-06 22:53:46.066647,23.224668284466933,50.64271443090055,122.19237869404864,299.10765845778553,0,0
2026-05-06 22:54:46.066647,24.034281487403014,50.84384150847057,120.09808328846995,299.6242935502052,0,0
2026-05-06 22:55:46.066647,23.46884814313695,53.227422538117295,123.3643061798341,282.68798696555075,1,0
2026-05-06 22:56:46.066647,24.23679621531759,50.90706860302796,122.95907066870689,314.94938227453235,0,0
2026-05-06 22:57:46.066647,23.5402878828831,49.511686729418706,118.22979644529488,300.41325632270616,1,0
2026-05-06 22:58:46.066647,24.77496720250877,51.92817433657672,117.13199113551549,304.43002130447377,0,0
2026-05-06 22:59:46.066647,23.608373353831883,52.37894097784928,120.50928147630994,309.5154977057404,1,0
2026-05-06 23:00:46.066647,23.83896924189716,47.54478436972602,127.74510075747594,289.788375424397,0,0
2026-05-06 23:01:46.066647,24.406758608684836,51.194800139699716,113.80446462173049,304.7347189903523,1,0
2026-05-06 23:02:46.066647,23.38456784178302,51.4023454846218,112.6623736712378,297.3235890910121,0,0
2026-05-06 23:03:46.066647,24.113729967302064,49.404872993280016,120.82380420618259,308.4677077521649,0,0
2026-05-06 23:04:46.066647,24.653571377141215,52.75141362662324,120.25443850928009,278.72772579648506,0,0
2026-05-06 23:05:46.066647,23.196258382719385,49.69988882593495,120.86670832185204,299.0090569975873,0,0
2026-05-06 23:06:46.066647,24.09231692926615,50.251152906943084,121.2197659895425,293.9717934421604,0,0
2026-05-06 23:07:46.066647,24.129941397124213,49.65385635143226,118.88398872682598,304.32262950634157,0,0
2026-05-06 23:08:46.066647,24.390911435888654,50.03115809516294,127.44931719301042,304.700441873682,0,0
2026-05-06 23:09:46.066647,23.381524644560958,47.8074498262096,111.99548010761742,292.92374105177976,0,0
2026-05-06 23:10:46.066647,23.339771693457863,47.11989823481141,115.85751487609878,292.87826135823957,0,0
2026-05-06 23:11:46.066647,24.26097078280845,53.18901012644994,119.48372619925476,298.8933463144267,0,0
2026-05-06 23:12:46.066647,24.14849233661659,48.306077303363345,111.78405594422917,291.0335777268479,0,0
2026-05-06 23:13:46.066647,24.12524642517294,48.01721530108738,119.12072797783965,308.41983695452126,0,0
2026-05-06 23:14:46.066647,24.17322410474849,45.693219772792574,128.3073508286401,296.3079279955255,0,0
2026-05-06 23:15:46.066647,23.659987639210755,48.72207650462099,120.10443244147982,270.9301178067836,0,0
2026-05-06 23:16:46.066647,24.116126848580503,47.353820413185005,121.15350452859342,296.25177943378196,0,0
2026-05-06 23:17:46.066647,24.14653623664934,53.28403032027274,113.6991761741371,289.6145617915603,0,0
2026-05-06 23:18:46.066647,23.642824290986816,52.019634178685266,116.91819295980261,283.68724184539053,1,1
2026-05-06 23:19:46.066647,24.93288725557238,48.62369930964455,118.12401809838032,287.6257336177743,0,0
2026-05-06 23:20:46.066647,24.236916460455895,54.50487161068862,118.41142451621883,301.0940847183297,0,0
2026-05-06 23:21:46.066647,23.404348251398677,51.96353097398319,126.40821897501884,313.2864082824823,0,0
2026-05-06 23:22:46.066647,24.328276804316914,49.35033723298275,122.78845530362562,303.1318447386498,0,0
2026-05-06 23:23:46.066647,23.51265916488634,45.00118857025285,114.44271021531483,293.9349661178426,0,0
2026-05-06 23:24:46.066647,24.393542301871225,54.58188514518148,121.23252389216002,304.559041951707,0,0
2026-05-06 23:25:46.066647,24.579297789503702,47.22085506647281,122.49110874248393,295.40909689781006,0,0
2026-05-06 23:26:46.066647,23.589658840824146,46.709202506086214,125.70074519260633,293.05399630836854,0,0
2026-05-06 23:27:46.066647,24.481688064622162,52.04514086401928,127.90270343284186,288.45637331767017,0,0
2026-05-06 23:28:46.066647,24.20639046346825,54.87950481267855,114.92452904086066,282.4817119324828,0,0
2026-05-06 23:29:46.066647,24.411030079997246,52.768545637021035,115.94571244394831,296.10076293440557,0,0
2026-05-06 23:30:46.066647,24.948396491326974,51.127818240104716,113.71211070542692,301.5805348992013,0,0
2026-05-06 23:31:46.066647,23.877305941998564,51.18950868333057,118.82990070446509,299.0337632998511,1,0
2026-05-06 23:32:46.066647,23.623131917821254,51.70683111756062,122.33179187223168,295.8403307205264,0,0
2026-05-06 23:33:46.066647,23.55524278518724,51.51785717957353,124.9366725829455,290.5425393930322,0,0
2026-05-06 23:34:46.066647,23.59209485751728,50.56238284793875,119.62024488178739,306.0824619168497,1,0
2026-05-06 23:35:46.066647,23.96144914529295,50.20840220790375,118.40076238372578,286.82868080053413,0,0
2026-05-06 23:36:46.066647,24.170575987408323,49.87481374420096,120.7587899612437,307.7602791384347,0,0
2026-05-06 23:37:46.066647,24.13834539966501,48.49207082226665,115.82428549184988,289.97782981073277,0,0
2026-05-06 23:38:46.066647,24.413591624518013,49.43864984626645,130.44769360847386,292.47564762646965,1,0
2026-05-06 23:39:46.066647,24.006500945938953,46.61408637160923,111.96169486440971,285.3321480938432,0,0
2026-05-06 23:40:46.066647,24.726767038578657,49.8033207464105,120.92370289447862,294.98597853114364,0,0
2026-05-06 23:41:46.066647,23.86767158338102,48.022817785698166,130.1180310961482,309.7531245847798,0,0
2026-05-06 23:42:46.066647,25.36008458329481,47.79282136556846,120.03399922279999,305.1562808844396,1,0
2026-05-06 23:43:46.066647,24.312833673882505,50.35978830230696,119.04980482499253,309.78422112028034,0,0
2026-05-06 23:44:46.066647,23.57142122179186,52.7840045726892,118.21277288594787,305.22142545933934,0,0
2026-05-06 23:45:46.066647,23.464553750969444,51.83663321200463,119.09804159118796,288.9633017146963,1,0
2026-05-06 23:46:46.066647,24.241236207621593,46.858998792753646,126.86424237338265,296.69210775672445,0,0
2026-05-06 23:47:46.066647,23.888268607337075,48.02074372685932,108.94069044335247,292.1980087088254,0,0
2026-05-06 23:48:46.066647,24.357000247046045,51.88154237597643,127.66716850648163,313.3057490403904,0,0
2026-05-06 23:49:46.066647,24.23661881228677,48.03502521292338,112.88021423774927,288.03211353573687,0,0
2026-05-06 23:50:46.066647,23.963585543671563,49.55073370000595,118.66673835382792,308.9369768938911,1,0
2026-05-06 23:51:46.066647,23.576603140965798,51.1001041980491,117.85377789850669,308.92953870108767,0,0
2026-05-06 23:52:46.066647,23.242576387657067,48.06331109027273,122.9427663488536,318.29620201716085,1,0
2026-05-06 23:53:46.066647,23.77674252396649,50.21075101229192,112.00937824058126,295.903134073705,0,0
2026-05-06 23:54:46.066647,24.428199397161737,47.33194901016359,122.31086333040972,307.1232215958016,0,1
2026-05-06 23:55:46.066647,24.1070468720651,48.79726471209757,130.12154811643427,322.81651836538845,1,0
2026-05-06 23:56:46.066647,23.377130610644006,50.63956386828507,113.18412997703595,293.823583230663,0,0
2026-05-06 23:57:46.066647,24.086590462925592,46.81401253293666,120.94853083805198,284.6495975246764,0,1
2026-05-06 23:58:46.066647,24.19265868986442,50.8809494759208,116.69008911101696,281.19989966092237,0,0
2026-05-06 23:59:46.066647,23.558071281899434,49.96072440214664,122.12943603096518,307.1271202886133,1,0
2026-05-07 00:00:46.066647,24.076862552972763,51.104979908834295,120.09573888707877,281.16849791941416,0,0
2026-05-07 00:01:46.066647,24.029104359223,50.44782826812932,116.79256545477845,296.2768094706208,0,0
2026-05-07 00:02:46.066647,23.42851485108469,52.72828085994769,122.43936142435537,304.3731318703896,0,0
2026-05-07 00:03:46.066647,24.17889368017414,50.25044900529581,129.0217405489337,301.85175536829917,0,0
2026-05-07 00:04:46.066647,24.28039226318412,49.141188917749496,119.0454810413635,304.25444864184175,0,0
2026-05-07 00:05:46.066647,24.54152562158764,50.244595006064564,123.5987897107409,302.2228985580085,0,0
2026-05-07 00:06:46.066647,24.526901026017452,51.08659605807278,113.53363521064418,312.78865813313394,0,0
2026-05-07 00:07:46.066647,23.311165316021455,50.09772014065141,115.21781811590995,290.47683619261204,0,0
2026-05-07 00:08:46.066647,23.531087480042437,50.081183382407765,122.36203138940189,293.23004861541466,0,0
2026-05-07 00:09:46.066647,24.25751763360433,48.596016624386486,127.42058014267982,292.27340554729176,1,0
2026-05-07 00:10:46.066647,24.256892975456104,48.6741981648981,121.7780667439283,308.3019181186261,0,0
2026-05-07 00:11:46.066647,24.257523843153024,47.19478945640061,118.43470984738423,309.00398588395063,1,0
2026-05-07 00:12:46.066647,25.92636574532736,53.49915348637388,119.99645702711678,304.5122531931851,0,0
2026-05-07 00:13:46.066647,24.285445255346584,47.51227352921743,113.74796133015141,311.8349366688993,0,0
2026-05-07 00:14:46.066647,24.5677828200903,48.61418960440818,123.02257663177683,288.2195913262362,1,0
2026-05-07 00:15:46.066647,24.4770008817466,48.563185468861604,124.41166531161704,316.6722411155114,0,0
2026-05-07 00:16:46.066647,24.325695625652898,51.78984875388888,117.7395483358346,315.23238621712255,0,0
2026-05-07 00:17:46.066647,23.842365377679826,49.410100643415944,117.6497892612025,307.35621997245744,1,0
2026-05-07 00:18:46.066647,24.379484610246635,52.49548414534747,121.32939114826024,317.8179890877106,0,0
2026-05-07 00:19:46.066647,23.613587392731215,48.65301875151226,117.81640131979702,283.43376792322226,0,1
2026-05-07 00:20:46.066647,23.881590696629996,50.55798832444761,119.66933692687088,294.7555186373735,0,0
2026-05-07 00:21:46.066647,23.75731822608545,48.32930589348049,130.4986089458326,292.6469653931805,0,0
2026-05-07 00:22:46.066647,24.04093706969316,54.29029825554677,118.76487149627002,307.2147932375734,0,0
2026-05-07 00:23:46.066647,25.157329283336754,47.624803161940974,118.20829923989389,289.4985926039785,0,1
2026-05-07 00:24:46.066647,23.066367403704128,50.61964142045405,116.7622909718242,307.57495149337484,0,0
2026-05-07 00:25:46.066647,24.343130095187256,51.2675537618642,123.72095985749968,313.70536143996713,0,0
2026-05-07 00:26:46.066647,23.193642064405175,50.827598194903,119.09387913390948,306.95202900084,0,0
2026-05-07 00:27:46.066647,23.764034067105282,49.62942468224458,116.75313480839287,302.837510236615,0,0
2026-05-07 00:28:46.066647,24.544475298483682,49.74035860053315,126.60652016136505,290.1212665909925,0,0
2026-05-07 00:29:46.066647,24.03214000954773,50.087622943958216,127.09801502256819,291.5314903387464,0,0
2026-05-07 00:30:46.066647,23.461127611035348,49.70599599674302,116.99788217130647,312.49618905296666,0,0
2026-05-07 00:31:46.066647,23.642348145370015,51.92775823358982,110.66730024319692,307.7934900390533,0,0
2026-05-07 00:32:46.066647,24.339798874467338,54.4210460031827,125.0375684491846,299.60980480622453,0,0
2026-05-07 00:33:46.066647,23.63481668414143,48.88501642998433,116.57685087119998,295.8209045423411,0,0
2026-05-07 00:34:46.066647,24.108229294790988,47.260394040841845,123.95312799581384,279.74192126888624,1,0
2026-05-07 00:35:46.066647,24.022785919951907,49.823435903297494,110.14948091144082,289.2914758131556,0,0
2026-05-07 00:36:46.066647,23.674199826197093,55.159418675308636,124.46298669149655,319.1141908713972,0,0
2026-05-07 00:37:46.066647,25.07197204466266,48.39265086406054,113.9441403535961,287.19544428997534,0,0
2026-05-07 00:38:46.066647,24.316959511159006,53.27823361088814,123.65382059533262,301.8947982122108,0,0
2026-05-07 00:39:46.066647,22.987428706671196,53.35540162815288,120.07136533918217,310.074439731952,1,0
2026-05-07 00:40:46.066647,24.093227157384714,48.89282351658401,115.23030290301678,287.4507733199771,1,0
2026-05-07 00:41:46.066647,23.669106767615805,51.13796615837055,117.9648184353661,301.8471047478108,0,0
2026-05-07 00:42:46.066647,24.426216667398112,53.256793246257075,123.4315922847835,309.37915537510656,0,0
2026-05-07 00:43:46.066647,23.60373963078365,49.24174451802502,120.52947226557617,300.1249932190725,1,0
2026-05-07 00:44:46.066647,23.942631779266552,49.59283927979528,122.92206490236242,328.68403055666766,1,0
2026-05-07 00:45:46.066647,24.25249363949023,48.83663817210271,129.88220292257742,283.31400741121803,0,0
2026-05-07 00:46:46.066647,24.43287759708506,47.97048653861427,112.17879194144474,310.58728529883876,0,0
2026-05-07 00:47:46.066647,23.399851796472113,48.70144490986799,128.08606287484312,298.27198262603537,0,0
2026-05-07 00:48:46.066647,23.832749382079527,47.55211946647549,120.52177968761606,307.71920154836675,1,0
2026-05-07 00:49:46.066647,23.76252734441952,50.06816693651845,115.50607975838436,304.41307151699243,0,0
2026-05-07 00:50:46.066647,23.673335383713145,48.460053537882715,113.34843187130505,292.6684380289,0,0
2026-05-07 00:51:46.066647,24.882727120140547,50.467571823581494,119.05439804611483,302.2899639245934,0,0
2026-05-07 00:52:46.066647,24.202490855480477,46.888208707592746,124.60825055962229,281.4209854860171,0,0
2026-05-07 00:53:46.066647,23.36955802283248,50.661760464428916,119.36225439811233,306.03247500571393,0,0
2026-05-07 00:54:46.066647,24.458930973527387,51.66705792321785,127.55577465123673,302.98158465990525,1,0
2026-05-07 00:55:46.066647,25.061078098506318,46.01252871485709,112.7441215497422,306.38660168643105,0,0
2026-05-07 00:56:46.066647,24.516232630275574,50.74811313969514,119.93955526076972,310.5811832508715,0,0
2026-05-07 00:57:46.066647,23.240315017022994,52.45533798494658,113.73803277793441,303.6761984020971,0,1
2026-05-07 00:58:46.066647,23.757882963566875,47.58071796261759,121.81815941312485,301.48089419798276,0,0
2026-05-07 00:59:46.066647,24.633455574593313,53.34514477367541,124.4344369504865,291.1893166333871,0,0
2026-05-07 01:00:46.066647,23.64616526719061,50.83803801873209,117.89619103159474,292.8777923635095,0,0
2026-05-07 01:01:46.066647,24.221909714073114,48.589976288483186,106.97893071686433,311.86734620177333,0,0
2026-05-07 01:02:46.066647,24.38731702671467,49.888461844684585,120.99474073398247,314.3633540570598,0,0
2026-05-07 01:03:46.066647,23.53653476421096,51.11665382504344,122.18369275866755,297.6188956368795,0,0
2026-05-07 01:04:46.066647,23.9702373219691,50.152010782824824,122.02147377480848,300.4600274725327,0,0
2026-05-07 01:05:46.066647,22.379366329965464,51.07751198489274,126.17891095911077,290.95385625006236,1,0
2026-05-07 01:06:46.066647,23.487806179332853,48.158652813841265,114.64473160175476,311.72756845267446,1,0
2026-05-07 01:07:46.066647,23.87371592430342,50.33872164807216,123.40108052725225,306.65416823691777,0,0
2026-05-07 01:08:46.066647,23.376108409017576,47.17257100619004,125.96253756238987,319.4121743646375,0,0
2026-05-07 01:09:46.066647,24.816205651965817,49.7775478773026,111.10706207996742,291.2167692282026,1,0
2026-05-07 01:10:46.066647,23.284929311019685,48.19218471707042,121.59825912959488,296.2199210098178,0,0
